time,fabrikkanal_q_m3s
2026-05-30T21:00:00,4.441
2026-05-30T21:15:00,4.409
2026-05-30T21:30:00,4.397
2026-05-30T21:45:00,4.433
2026-05-30T22:00:00,4.414
2026-05-30T22:15:00,4.388
2026-05-30T22:30:00,4.331
2026-05-30T22:45:00,4.318
2026-05-30T23:00:00,4.304
2026-05-30T23:15:00,4.216
2026-05-30T23:30:00,4.064
2026-05-30T23:45:00,3.942
2026-05-31T00:00:00,3.929
2026-05-31T00:15:00,3.875
2026-05-31T00:30:00,3.914
2026-05-31T00:45:00,3.839
2026-05-31T01:00:00,3.796
2026-05-31T01:15:00,3.807
2026-05-31T01:30:00,3.811
2026-05-31T01:45:00,3.826
2026-05-31T02:00:00,3.769
2026-05-31T02:15:00,3.791
2026-05-31T02:30:00,3.809
2026-05-31T02:45:00,3.762
2026-05-31T03:00:00,3.76
2026-05-31T03:15:00,3.763
2026-05-31T03:30:00,3.76
2026-05-31T03:45:00,3.751
2026-05-31T04:00:00,3.743
2026-05-31T04:15:00,3.747
2026-05-31T04:30:00,3.774
2026-05-31T04:45:00,3.774
2026-05-31T05:00:00,3.775
2026-05-31T05:15:00,3.755
2026-05-31T05:30:00,3.771
2026-05-31T05:45:00,3.732
2026-05-31T06:00:00,3.717
2026-05-31T06:15:00,3.752
2026-05-31T06:30:00,3.785
2026-05-31T06:45:00,3.864
2026-05-31T07:00:00,3.959
2026-05-31T07:15:00,4.003
2026-05-31T07:30:00,4.019
2026-05-31T07:45:00,4.061
2026-05-31T08:00:00,4.122
2026-05-31T08:15:00,4.135
2026-05-31T08:30:00,4.122
2026-05-31T08:45:00,4.19
2026-05-31T09:00:00,4.21
2026-05-31T09:15:00,4.169
2026-05-31T09:30:00,4.206
2026-05-31T09:45:00,4.203
2026-05-31T10:00:00,4.168
2026-05-31T10:15:00,4.281
2026-05-31T10:30:00,4.294
2026-05-31T10:45:00,4.286
2026-05-31T11:00:00,4.245
2026-05-31T11:15:00,4.246
2026-05-31T11:30:00,4.322
2026-05-31T11:45:00,4.394
2026-05-31T12:00:00,4.475
2026-05-31T12:15:00,4.505
2026-05-31T12:30:00,4.574
2026-05-31T12:45:00,4.548
2026-05-31T13:00:00,4.482
2026-05-31T13:15:00,4.461
2026-05-31T13:30:00,4.518
2026-05-31T13:45:00,4.506
2026-05-31T14:00:00,4.53
2026-05-31T14:15:00,4.582
2026-05-31T14:30:00,4.711
2026-05-31T14:45:00,4.859
2026-05-31T15:00:00,5.05
2026-05-31T15:15:00,5.088
2026-05-31T15:30:00,5.152
2026-05-31T15:45:00,5.129
2026-05-31T16:00:00,5.159
2026-05-31T16:15:00,5.128
2026-05-31T16:30:00,5.166
2026-05-31T16:45:00,5.134
2026-05-31T17:00:00,5.076
2026-05-31T17:15:00,5.052
2026-05-31T17:30:00,4.885
2026-05-31T17:45:00,4.753
2026-05-31T18:00:00,4.702
2026-05-31T18:15:00,4.583
2026-05-31T18:30:00,4.514
2026-05-31T18:45:00,4.507
2026-05-31T19:00:00,4.477
2026-05-31T19:15:00,4.427
2026-05-31T19:30:00,4.365
2026-05-31T19:45:00,4.304
2026-05-31T20:00:00,4.146
2026-05-31T20:15:00,4.059
2026-05-31T20:30:00,4.079
2026-05-31T20:45:00,4.109
2026-05-31T21:00:00,4.029
2026-05-31T21:15:00,4.017
2026-05-31T21:30:00,4.053
2026-05-31T21:45:00,4.19
2026-05-31T22:00:00,4.324
2026-05-31T22:15:00,4.439
2026-05-31T22:30:00,4.749
2026-05-31T22:45:00,5.083
2026-05-31T23:00:00,5.073
2026-05-31T23:15:00,5.049
2026-05-31T23:30:00,5.135
2026-05-31T23:45:00,5.209
2026-06-01T00:00:00,5.154
2026-06-01T00:15:00,5.273
2026-06-01T00:30:00,5.221
2026-06-01T00:45:00,5.133
2026-06-01T01:00:00,5.166
2026-06-01T01:15:00,5.146
2026-06-01T01:30:00,5.141
2026-06-01T01:45:00,5.031
2026-06-01T02:00:00,5.065
2026-06-01T02:15:00,5.034
2026-06-01T02:30:00,4.951
2026-06-01T02:45:00,4.931
2026-06-01T03:00:00,4.856
2026-06-01T03:15:00,4.889
2026-06-01T03:30:00,4.878
2026-06-01T03:45:00,4.911
2026-06-01T04:00:00,5.058
2026-06-01T04:15:00,5.083
2026-06-01T04:30:00,5.089
2026-06-01T04:45:00,5.173
2026-06-01T05:00:00,5.168
2026-06-01T05:15:00,5.19
2026-06-01T05:30:00,5.195
2026-06-01T05:45:00,5.251
2026-06-01T06:00:00,5.232
2026-06-01T06:15:00,5.211
2026-06-01T06:30:00,5.24
2026-06-01T06:45:00,5.334
2026-06-01T07:00:00,5.257
2026-06-01T07:15:00,5.241
2026-06-01T07:30:00,5.349
2026-06-01T07:45:00,5.385
2026-06-01T08:00:00,5.284
2026-06-01T08:15:00,5.209
2026-06-01T08:30:00,5.2
2026-06-01T08:45:00,5.238
2026-06-01T09:00:00,5.137
2026-06-01T09:15:00,5.123
2026-06-01T09:30:00,5.103
2026-06-01T09:45:00,5.155
2026-06-01T10:00:00,5.232
2026-06-01T10:15:00,5.205
2026-06-01T10:30:00,5.066
2026-06-01T10:45:00,5.091
2026-06-01T11:00:00,5.072
2026-06-01T11:15:00,5.097
2026-06-01T11:30:00,5.089
2026-06-01T11:45:00,5.114
2026-06-01T12:00:00,5.124
2026-06-01T12:15:00,5.1
2026-06-01T12:30:00,5.135
2026-06-01T12:45:00,5.198
2026-06-01T13:00:00,5.191
2026-06-01T13:15:00,5.092
2026-06-01T13:30:00,5.112
2026-06-01T13:45:00,5.211
2026-06-01T14:00:00,5.504
2026-06-01T14:15:00,5.947
2026-06-01T14:30:00,6.303
2026-06-01T14:45:00,6.449
2026-06-01T15:00:00,6.462
2026-06-01T15:15:00,6.453
2026-06-01T15:30:00,6.435
2026-06-01T15:45:00,6.524
2026-06-01T16:00:00,6.541
2026-06-01T16:15:00,6.479
2026-06-01T16:30:00,6.479
2026-06-01T16:45:00,6.479
2026-06-01T17:00:00,6.476
2026-06-01T17:15:00,6.402
2026-06-01T17:30:00,6.303
2026-06-01T17:45:00,6.256
2026-06-01T18:00:00,6.211
2026-06-01T18:15:00,6.044
2026-06-01T18:30:00,6.01
2026-06-01T18:45:00,5.894
2026-06-01T19:00:00,5.759
2026-06-01T19:15:00,5.73
2026-06-01T19:30:00,5.55
2026-06-01T19:45:00,5.398
2026-06-01T20:00:00,5.382
2026-06-01T20:15:00,5.32
2026-06-01T20:30:00,5.256
2026-06-01T20:45:00,5.232
2026-06-01T21:00:00,5.232
2026-06-01T21:15:00,5.23
2026-06-01T21:30:00,5.216
2026-06-01T21:45:00,5.214
2026-06-01T22:00:00,5.212
2026-06-01T22:15:00,5.183
2026-06-01T22:30:00,5.139
2026-06-01T22:45:00,5.147
2026-06-01T23:00:00,5.105
2026-06-01T23:15:00,5.135
2026-06-01T23:30:00,5.133
2026-06-01T23:45:00,5.04
2026-06-02T00:00:00,5.077
2026-06-02T00:15:00,5.1
2026-06-02T00:30:00,5.083
2026-06-02T00:45:00,5.074
2026-06-02T01:00:00,5.072
2026-06-02T01:15:00,5.078
2026-06-02T01:30:00,5.045
2026-06-02T01:45:00,5.055
2026-06-02T02:00:00,5.071
2026-06-02T02:15:00,5.06
2026-06-02T02:30:00,5.028
2026-06-02T02:45:00,5.069
2026-06-02T03:00:00,5.063
2026-06-02T03:15:00,5.152
2026-06-02T03:30:00,5.614
2026-06-02T03:45:00,6.611
2026-06-02T04:00:00,7.486
2026-06-02T04:15:00,7.734
2026-06-02T04:30:00,7.718
2026-06-02T04:45:00,7.726
2026-06-02T05:00:00,7.687
2026-06-02T05:15:00,7.709
2026-06-02T05:30:00,7.801
2026-06-02T05:45:00,8.012
2026-06-02T06:00:00,7.985
2026-06-02T06:15:00,7.887
2026-06-02T06:30:00,7.911
2026-06-02T06:45:00,7.985
2026-06-02T07:00:00,8.166
2026-06-02T07:15:00,8.171
2026-06-02T07:30:00,8.059
2026-06-02T07:45:00,8.038
2026-06-02T08:00:00,8.044
2026-06-02T08:15:00,8.024
2026-06-02T08:30:00,8.164
2026-06-02T08:45:00,8.273
2026-06-02T09:00:00,8.023
2026-06-02T09:15:00,7.796
2026-06-02T09:30:00,7.781
2026-06-02T09:45:00,7.904
2026-06-02T10:00:00,7.962
2026-06-02T10:15:00,8.006
2026-06-02T10:30:00,8.003
2026-06-02T10:45:00,7.939
2026-06-02T11:00:00,8.008
2026-06-02T11:15:00,7.998
2026-06-02T11:30:00,7.945
2026-06-02T11:45:00,7.91
2026-06-02T12:00:00,7.858
2026-06-02T12:15:00,7.856
2026-06-02T12:30:00,7.857
2026-06-02T12:45:00,7.943
2026-06-02T13:00:00,8.048
2026-06-02T13:15:00,8.094
2026-06-02T13:30:00,7.968
2026-06-02T13:45:00,7.661
2026-06-02T14:00:00,7.571
2026-06-02T14:15:00,7.553
2026-06-02T14:30:00,7.435
2026-06-02T14:45:00,7.459
2026-06-02T15:00:00,7.57
2026-06-02T15:15:00,7.644
2026-06-02T15:30:00,7.454
2026-06-02T15:45:00,6.826
2026-06-02T16:00:00,6.361
2026-06-02T16:15:00,6.017
2026-06-02T16:30:00,5.706
2026-06-02T16:45:00,5.286
2026-06-02T17:00:00,4.981
2026-06-02T17:15:00,4.712
2026-06-02T17:30:00,4.551
2026-06-02T17:45:00,4.518
2026-06-02T18:00:00,4.44
2026-06-02T18:15:00,4.366
2026-06-02T18:30:00,4.582
2026-06-02T18:45:00,4.547
2026-06-02T19:00:00,4.674
2026-06-02T19:15:00,4.709
2026-06-02T19:30:00,4.994
2026-06-02T19:45:00,5.043
2026-06-02T20:00:00,5.037
2026-06-02T20:15:00,5.036
2026-06-02T20:30:00,5.065
2026-06-02T20:45:00,5.064
2026-06-02T21:00:00,5.118
2026-06-02T21:15:00,5.142
2026-06-02T21:30:00,5.133
2026-06-02T21:45:00,5.179
2026-06-02T22:00:00,5.172
2026-06-02T22:15:00,5.154
2026-06-02T22:30:00,5.152
2026-06-02T22:45:00,5.185
2026-06-02T23:00:00,5.139
2026-06-02T23:15:00,5.136
2026-06-02T23:30:00,5.142
2026-06-02T23:45:00,5.193
2026-06-03T00:00:00,5.206
2026-06-03T00:15:00,5.294
2026-06-03T00:30:00,5.294
2026-06-03T00:45:00,5.232
2026-06-03T01:00:00,5.28
2026-06-03T01:15:00,5.303
2026-06-03T01:30:00,5.251
2026-06-03T01:45:00,5.313
2026-06-03T02:00:00,5.313
2026-06-03T02:15:00,5.313
2026-06-03T02:30:00,5.313
2026-06-03T02:45:00,5.27
2026-06-03T03:00:00,5.207
2026-06-03T03:15:00,5.205
2026-06-03T03:30:00,5.272
2026-06-03T03:45:00,5.24
2026-06-03T04:00:00,5.268
2026-06-03T04:15:00,5.267
2026-06-03T04:30:00,5.235
2026-06-03T04:45:00,5.275
2026-06-03T05:00:00,5.253
2026-06-03T05:15:00,5.338
2026-06-03T05:30:00,5.512
2026-06-03T05:45:00,5.816
2026-06-03T06:00:00,5.937
2026-06-03T06:15:00,5.869
2026-06-03T06:30:00,5.916
2026-06-03T06:45:00,6.032
2026-06-03T07:00:00,6.039
2026-06-03T07:15:00,6.01
2026-06-03T07:30:00,5.994
2026-06-03T07:45:00,6.051
2026-06-03T08:00:00,6.069
2026-06-03T08:15:00,6.014
2026-06-03T08:30:00,6.018
2026-06-03T08:45:00,6.075
2026-06-03T09:00:00,6.085
2026-06-03T09:15:00,6.111
2026-06-03T09:30:00,6.036
2026-06-03T09:45:00,6.096
2026-06-03T10:00:00,6.119
2026-06-03T10:15:00,6.093
2026-06-03T10:30:00,6.105
2026-06-03T10:45:00,6.073
2026-06-03T11:00:00,6.223
2026-06-03T11:15:00,6.136
2026-06-03T11:30:00,6.172
2026-06-03T11:45:00,6.234
2026-06-03T12:00:00,6.23
2026-06-03T12:15:00,6.214
2026-06-03T12:30:00,6.235
2026-06-03T12:45:00,6.191
2026-06-03T13:00:00,6.156
2026-06-03T13:15:00,6.183
2026-06-03T13:30:00,6.201
2026-06-03T13:45:00,6.235
2026-06-03T14:00:00,6.249
2026-06-03T14:15:00,6.239
2026-06-03T14:30:00,6.282
2026-06-03T14:45:00,6.264
2026-06-03T15:00:00,6.287
2026-06-03T15:15:00,6.286
2026-06-03T15:30:00,6.265
2026-06-03T15:45:00,6.249
2026-06-03T16:00:00,6.217
2026-06-03T16:15:00,6.279
2026-06-03T16:30:00,6.282
2026-06-03T16:45:00,6.275
2026-06-03T17:00:00,6.243
2026-06-03T17:15:00,6.266
2026-06-03T17:30:00,6.299
2026-06-03T17:45:00,6.353
2026-06-03T18:00:00,6.337
2026-06-03T18:15:00,6.284
2026-06-03T18:30:00,6.304
2026-06-03T18:45:00,6.27
2026-06-03T19:00:00,6.27
2026-06-03T19:15:00,6.28
2026-06-03T19:30:00,6.281
2026-06-03T19:45:00,6.274
2026-06-03T20:00:00,6.287
2026-06-03T20:15:00,6.268
2026-06-03T20:30:00,6.289
2026-06-03T20:45:00,6.319
2026-06-03T21:00:00,6.221
2026-06-03T21:15:00,6.195
2026-06-03T21:30:00,6.188
2026-06-03T21:45:00,6.12
2026-06-03T22:00:00,6.124
2026-06-03T22:15:00,6.078
2026-06-03T22:30:00,6.097
2026-06-03T22:45:00,6.096
2026-06-03T23:00:00,6.093
2026-06-03T23:15:00,6.087
2026-06-03T23:30:00,6.092
2026-06-03T23:45:00,6.072
2026-06-04T00:00:00,6.034
2026-06-04T00:15:00,6.032
2026-06-04T00:30:00,5.996
2026-06-04T00:45:00,5.99
2026-06-04T01:00:00,6.024
2026-06-04T01:15:00,6.043
2026-06-04T01:30:00,6.077
2026-06-04T01:45:00,6.111
2026-06-04T02:00:00,6.222
2026-06-04T02:15:00,6.312
2026-06-04T02:30:00,6.582
2026-06-04T02:45:00,6.868
2026-06-04T03:00:00,7.099
2026-06-04T03:15:00,7.09
2026-06-04T03:30:00,7.09
2026-06-04T03:45:00,7.168
2026-06-04T04:00:00,7.118
2026-06-04T04:15:00,7.37
2026-06-04T04:30:00,7.838
2026-06-04T04:45:00,8.168
2026-06-04T05:00:00,8.108
2026-06-04T05:15:00,8.103
2026-06-04T05:30:00,8.085
2026-06-04T05:45:00,8.154
2026-06-04T06:00:00,8.271
2026-06-04T06:15:00,8.242
2026-06-04T06:30:00,8.192
2026-06-04T06:45:00,8.17
2026-06-04T07:00:00,8.192
2026-06-04T07:15:00,8.205
2026-06-04T07:30:00,8.223
2026-06-04T07:45:00,8.225
2026-06-04T08:00:00,8.21
2026-06-04T08:15:00,8.216
2026-06-04T08:30:00,8.263
2026-06-04T08:45:00,8.29
2026-06-04T09:00:00,8.296
2026-06-04T09:15:00,8.339
2026-06-04T09:30:00,8.283
2026-06-04T09:45:00,8.058
2026-06-04T10:00:00,7.587
2026-06-04T10:15:00,6.789
2026-06-04T10:30:00,6.254
2026-06-04T10:45:00,5.903
2026-06-04T11:00:00,5.651
2026-06-04T11:15:00,5.422
2026-06-04T11:30:00,5.321
2026-06-04T11:45:00,5.281
2026-06-04T12:00:00,5.142
2026-06-04T12:15:00,5.174
2026-06-04T12:30:00,5.159
2026-06-04T12:45:00,5.102
2026-06-04T13:00:00,5.043
2026-06-04T13:15:00,5.066
2026-06-04T13:30:00,5.049
2026-06-04T13:45:00,5.03
2026-06-04T14:00:00,5.026
2026-06-04T14:15:00,5.08
2026-06-04T14:30:00,5.229
2026-06-04T14:45:00,5.438
2026-06-04T15:00:00,5.608
2026-06-04T15:15:00,5.733
2026-06-04T15:30:00,5.794
2026-06-04T15:45:00,5.788
2026-06-04T16:00:00,5.824
2026-06-04T16:15:00,5.84
2026-06-04T16:30:00,5.909
2026-06-04T16:45:00,5.873
2026-06-04T17:00:00,5.943
2026-06-04T17:15:00,5.938
2026-06-04T17:30:00,5.951
2026-06-04T17:45:00,5.939
2026-06-04T18:00:00,6.008
2026-06-04T18:15:00,5.96
2026-06-04T18:30:00,5.977
2026-06-04T18:45:00,5.929
2026-06-04T19:00:00,5.922
2026-06-04T19:15:00,5.911
2026-06-04T19:30:00,5.929
2026-06-04T19:45:00,5.901
2026-06-04T20:00:00,5.932
2026-06-04T20:15:00,5.91
2026-06-04T20:30:00,5.929
2026-06-04T20:45:00,5.988
2026-06-04T21:00:00,5.91
2026-06-04T21:15:00,5.911
2026-06-04T21:30:00,5.902
2026-06-04T21:45:00,5.869
2026-06-04T22:00:00,5.814
2026-06-04T22:15:00,5.816
2026-06-04T22:30:00,5.82
2026-06-04T22:45:00,5.797
2026-06-04T23:00:00,5.752
2026-06-04T23:15:00,5.65
2026-06-04T23:30:00,5.621
2026-06-04T23:45:00,5.519
2026-06-05T00:00:00,5.316
2026-06-05T00:15:00,5.189
2026-06-05T00:30:00,5.097
2026-06-05T00:45:00,5.097
2026-06-05T01:00:00,5.017
2026-06-05T01:15:00,5.018
2026-06-05T01:30:00,5.002
2026-06-05T01:45:00,4.939
2026-06-05T02:00:00,4.936
2026-06-05T02:15:00,4.915
2026-06-05T02:30:00,4.918
2026-06-05T02:45:00,4.947
2026-06-05T03:00:00,5.094
2026-06-05T03:15:00,5.149
2026-06-05T03:30:00,5.344
2026-06-05T03:45:00,5.667
2026-06-05T04:00:00,5.711
2026-06-05T04:15:00,5.862
2026-06-05T04:30:00,6.002
2026-06-05T04:45:00,6.068
2026-06-05T05:00:00,6.047
2026-06-05T05:15:00,6.017
2026-06-05T05:30:00,6.1
2026-06-05T05:45:00,6.097
2026-06-05T06:00:00,6.163
2026-06-05T06:15:00,6.125
2026-06-05T06:30:00,6.12
2026-06-05T06:45:00,6.093
2026-06-05T07:00:00,6.089
2026-06-05T07:15:00,6.142
2026-06-05T07:30:00,6.128
2026-06-05T07:45:00,6.119
2026-06-05T08:00:00,6.082
2026-06-05T08:15:00,6.101
2026-06-05T08:30:00,6.126
2026-06-05T08:45:00,6.121
2026-06-05T09:00:00,6.117
2026-06-05T09:15:00,6.124
2026-06-05T09:30:00,6.134
2026-06-05T09:45:00,6.135
2026-06-05T10:00:00,6.117
2026-06-05T10:15:00,6.114
2026-06-05T10:30:00,6.097
2026-06-05T10:45:00,6.121
2026-06-05T11:00:00,6.178
2026-06-05T11:15:00,6.18
2026-06-05T11:30:00,6.15
2026-06-05T11:45:00,6.126
2026-06-05T12:00:00,6.1
2026-06-05T12:15:00,6.054
2026-06-05T12:30:00,5.925
2026-06-05T12:45:00,5.96
2026-06-05T13:00:00,6.075
2026-06-05T13:15:00,6.127
2026-06-05T13:30:00,6.178
2026-06-05T13:45:00,6.36
2026-06-05T14:00:00,6.52
2026-06-05T14:15:00,6.57
2026-06-05T14:30:00,7.034
2026-06-05T14:45:00,8.367
2026-06-05T15:00:00,9.407
2026-06-05T15:15:00,9.72
2026-06-05T15:30:00,9.702
2026-06-05T15:45:00,9.681
2026-06-05T16:00:00,9.696
2026-06-05T16:15:00,9.702
2026-06-05T16:30:00,9.727
2026-06-05T16:45:00,9.804
2026-06-05T17:00:00,9.876
2026-06-05T17:15:00,9.994
2026-06-05T17:30:00,10.009
2026-06-05T17:45:00,10.014
2026-06-05T18:00:00,10.014
2026-06-05T18:15:00,10.02
2026-06-05T18:30:00,10.028
2026-06-05T18:45:00,10.024
2026-06-05T19:00:00,9.971
2026-06-05T19:15:00,10.064
2026-06-05T19:30:00,10.065
2026-06-05T19:45:00,9.988
2026-06-05T20:00:00,10.005
2026-06-05T20:15:00,9.932
2026-06-05T20:30:00,9.914
2026-06-05T20:45:00,9.893
2026-06-05T21:00:00,9.893
2026-06-05T21:15:00,9.83
2026-06-05T21:30:00,9.834
2026-06-05T21:45:00,9.751
2026-06-05T22:00:00,9.696
2026-06-05T22:15:00,9.695
2026-06-05T22:30:00,9.677
2026-06-05T22:45:00,9.674
2026-06-05T23:00:00,9.692
2026-06-05T23:15:00,9.637
2026-06-05T23:30:00,9.582
2026-06-05T23:45:00,9.641
2026-06-06T00:00:00,9.67
2026-06-06T00:15:00,9.656
2026-06-06T00:30:00,9.636
2026-06-06T00:45:00,9.641
2026-06-06T01:00:00,9.649
2026-06-06T01:15:00,9.634
2026-06-06T01:30:00,9.617
2026-06-06T01:45:00,9.581
2026-06-06T02:00:00,9.624
2026-06-06T02:15:00,9.592
2026-06-06T02:30:00,9.594
2026-06-06T02:45:00,9.593
2026-06-06T03:00:00,9.593
2026-06-06T03:15:00,9.587
2026-06-06T03:30:00,9.604
2026-06-06T03:45:00,9.563
2026-06-06T04:00:00,9.504
2026-06-06T04:15:00,9.119
2026-06-06T04:30:00,8.712
2026-06-06T04:45:00,8.626
2026-06-06T05:00:00,8.538
2026-06-06T05:15:00,8.462
2026-06-06T05:30:00,8.5
2026-06-06T05:45:00,8.502
2026-06-06T06:00:00,8.509
2026-06-06T06:15:00,8.514
2026-06-06T06:30:00,8.49
2026-06-06T06:45:00,8.474
2026-06-06T07:00:00,8.549
2026-06-06T07:15:00,8.733
2026-06-06T07:30:00,8.98
2026-06-06T07:45:00,8.946
2026-06-06T08:00:00,8.955
2026-06-06T08:15:00,8.952
2026-06-06T08:30:00,9.024
2026-06-06T08:45:00,9.111
2026-06-06T09:00:00,9.061
2026-06-06T09:15:00,9.018
2026-06-06T09:30:00,9.02
2026-06-06T09:45:00,9.029
2026-06-06T10:00:00,9.032
2026-06-06T10:15:00,9.073
2026-06-06T10:30:00,9.045
2026-06-06T10:45:00,9.113
2026-06-06T11:00:00,9.043
2026-06-06T11:15:00,9.073
2026-06-06T11:30:00,9.081
2026-06-06T11:45:00,9.118
2026-06-06T12:00:00,9.274
2026-06-06T12:15:00,9.265
2026-06-06T12:30:00,9.171
2026-06-06T12:45:00,9.135
2026-06-06T13:00:00,9.149
2026-06-06T13:15:00,9.194
2026-06-06T13:30:00,9.207
2026-06-06T13:45:00,9.163
2026-06-06T14:00:00,9.137
2026-06-06T14:15:00,9.136
2026-06-06T14:30:00,9.214
2026-06-06T14:45:00,9.183
2026-06-06T15:00:00,9.116
2026-06-06T15:15:00,9.145
2026-06-06T15:30:00,9.21
2026-06-06T15:45:00,9.23
2026-06-06T16:00:00,9.119
2026-06-06T16:15:00,9.112
2026-06-06T16:30:00,9.122
2026-06-06T16:45:00,9.112
2026-06-06T17:00:00,9.148
2026-06-06T17:15:00,9.113
2026-06-06T17:30:00,9.16
2026-06-06T17:45:00,9.137
2026-06-06T18:00:00,9.168
2026-06-06T18:15:00,9.123
2026-06-06T18:30:00,9.098
2026-06-06T18:45:00,9.085
2026-06-06T19:00:00,9.095
2026-06-06T19:15:00,9.1
2026-06-06T19:30:00,9.09
2026-06-06T19:45:00,9.139
2026-06-06T20:00:00,9.137
2026-06-06T20:15:00,9.107
2026-06-06T20:30:00,9.078
2026-06-06T20:45:00,9.115
2026-06-06T21:00:00,9.124
2026-06-06T21:15:00,9.057
2026-06-06T21:30:00,9.076
2026-06-06T21:45:00,9.067
2026-06-06T22:00:00,9.148
2026-06-06T22:15:00,9.131
2026-06-06T22:30:00,9.078
2026-06-06T22:45:00,9.054
2026-06-06T23:00:00,9.051
2026-06-06T23:15:00,9.063
2026-06-06T23:30:00,9.048
2026-06-06T23:45:00,9.055
2026-06-07T00:00:00,9.122
2026-06-07T00:15:00,9.196
2026-06-07T00:30:00,9.098
2026-06-07T00:45:00,9.099
2026-06-07T01:00:00,9.108
2026-06-07T01:15:00,9.061
2026-06-07T01:30:00,8.986
2026-06-07T01:45:00,8.936
2026-06-07T02:00:00,8.801
2026-06-07T02:15:00,8.553
2026-06-07T02:30:00,8.284
2026-06-07T02:45:00,8.145
2026-06-07T03:00:00,8.156
2026-06-07T03:15:00,8.122
2026-06-07T03:30:00,7.705
2026-06-07T03:45:00,7.247
2026-06-07T04:00:00,7.068
2026-06-07T04:15:00,6.917
2026-06-07T04:30:00,6.778
2026-06-07T04:45:00,6.755
2026-06-07T05:00:00,6.717
2026-06-07T05:15:00,6.671
2026-06-07T05:30:00,6.724
2026-06-07T05:45:00,6.709
2026-06-07T06:00:00,6.714
2026-06-07T06:15:00,6.575
2026-06-07T06:30:00,6.597
2026-06-07T06:45:00,6.605
2026-06-07T07:00:00,6.634
2026-06-07T07:15:00,6.64
2026-06-07T07:30:00,6.587
2026-06-07T07:45:00,6.538
2026-06-07T08:00:00,6.544
2026-06-07T08:15:00,6.592
2026-06-07T08:30:00,6.609
2026-06-07T08:45:00,6.633
2026-06-07T09:00:00,6.538
2026-06-07T09:15:00,6.589
2026-06-07T09:30:00,6.529
2026-06-07T09:45:00,6.542
2026-06-07T10:00:00,6.538
2026-06-07T10:15:00,6.551
2026-06-07T10:30:00,6.541
2026-06-07T10:45:00,6.55
2026-06-07T11:00:00,6.562
2026-06-07T11:15:00,6.496
2026-06-07T11:30:00,6.536
2026-06-07T11:45:00,6.542
2026-06-07T12:00:00,6.553
2026-06-07T12:15:00,6.541
2026-06-07T12:30:00,6.545
2026-06-07T12:45:00,6.497
2026-06-07T13:00:00,6.457
2026-06-07T13:15:00,6.378
2026-06-07T13:30:00,6.37
2026-06-07T13:45:00,6.328
2026-06-07T14:00:00,6.34
2026-06-07T14:15:00,6.372
2026-06-07T14:30:00,6.352
2026-06-07T14:45:00,6.322
2026-06-07T15:00:00,6.296
2026-06-07T15:15:00,6.281
2026-06-07T15:30:00,6.265
2026-06-07T15:45:00,6.236
2026-06-07T16:00:00,6.229
2026-06-07T16:15:00,6.222
2026-06-07T16:30:00,6.24
2026-06-07T16:45:00,6.249
2026-06-07T17:00:00,6.279
2026-06-07T17:15:00,6.268
2026-06-07T17:30:00,6.26
2026-06-07T17:45:00,6.261
2026-06-07T18:00:00,6.287
2026-06-07T18:15:00,6.288
2026-06-07T18:30:00,6.246
2026-06-07T18:45:00,6.258
2026-06-07T19:00:00,6.255
2026-06-07T19:15:00,6.251
2026-06-07T19:30:00,6.271
2026-06-07T19:45:00,6.287
2026-06-07T20:00:00,6.268
2026-06-07T20:15:00,6.251
2026-06-07T20:30:00,6.223
2026-06-07T20:45:00,6.187
2026-06-07T21:00:00,6.151
2026-06-07T21:15:00,6.116
2026-06-07T21:30:00,6.125
2026-06-07T21:45:00,6.085
2026-06-07T22:00:00,6.094
2026-06-07T22:15:00,6.066
2026-06-07T22:30:00,6.055
2026-06-07T22:45:00,6.038
2026-06-07T23:00:00,6.031
2026-06-07T23:15:00,6.033
2026-06-07T23:30:00,5.989
2026-06-07T23:45:00,6.018
2026-06-08T00:00:00,6.037
2026-06-08T00:15:00,6.044
2026-06-08T00:30:00,6.018
2026-06-08T00:45:00,6.007
2026-06-08T01:00:00,6.004
2026-06-08T01:15:00,6.003
2026-06-08T01:30:00,5.966
2026-06-08T01:45:00,5.988
2026-06-08T02:00:00,5.978
2026-06-08T02:15:00,5.929
2026-06-08T02:30:00,5.929
2026-06-08T02:45:00,5.909
2026-06-08T03:00:00,5.897
2026-06-08T03:15:00,5.869
2026-06-08T03:30:00,5.832
2026-06-08T03:45:00,5.86
2026-06-08T04:00:00,5.875
2026-06-08T04:15:00,5.847
2026-06-08T04:30:00,5.854
2026-06-08T04:45:00,5.888
2026-06-08T05:00:00,5.887
2026-06-08T05:15:00,5.857
2026-06-08T05:30:00,5.861
2026-06-08T05:45:00,5.749
2026-06-08T06:00:00,5.711
2026-06-08T06:15:00,5.56
2026-06-08T06:30:00,5.454
2026-06-08T06:45:00,5.441
2026-06-08T07:00:00,5.372
2026-06-08T07:15:00,5.298
2026-06-08T07:30:00,5.352
2026-06-08T07:45:00,5.342
2026-06-08T08:00:00,5.339
2026-06-08T08:15:00,5.276
2026-06-08T08:30:00,5.288
2026-06-08T08:45:00,5.24
2026-06-08T09:00:00,5.287
2026-06-08T09:15:00,5.286
2026-06-08T09:30:00,5.344
2026-06-08T09:45:00,5.39
2026-06-08T10:00:00,5.393
2026-06-08T10:15:00,5.374
